Timestamp,volData,currentData,batTempData,socData,sohData,motTempData,speedData
152,1.30518,1.86391,28.5,80,87.01172,29.4,59
154,1.60488,0.24388,27.6,110,106.99219,30,62
156,1.24717,2.17747,28,74,83.14453,29.5,62
158,1.30518,1.86391,28.5,80,87.01172,29.2,63
160,1.26973,2.05553,28,76,84.65855,29.5,62
162,1.28262,1.98585,28.5,78,85.50781,29.1,63
164,1.60166,0.2613,27.6,110,106.77734,29.5,62
166,1.24717,2.17747,28.5,74,83.14453,29.4,62
168,1.26973,2.05553,28.5,76,84.64844,29.2,62
170,1.62422,0.13936,27.6,112,108.28125,29.5,60
172,1.24395,2.19489,28,74,82.92969,29.7,59
174,1.27617,2.02069,28,77,85.07812,29.5,60
176,1.28584,1.96843,28.5,78,85.72266,29.1,60
178,1.30518,1.86391,28.5,80,87.01172,29.9,61
180,1.31484,1.81166,29.3,81,87.65625,30.7,60
182,1.28262,1.98585,28.5,78,85.50781,29.3,60
184,1.24717,2.17747,28.5,74,83.14453,29.2,60
186,1.3084,1.84649,29.3,80,87.22656,30.6,62
188,1.30518,1.86391,28.5,80,87.01172,29.2,63
190,1.24717,2.17747,28,74,83.14453,29.6,59
192,1.28262,1.98585,28.5,78,85.50781,29.2,62
194,1.27617,2.02069,28.5,77,85.07812,29.6,61
196,1.28584,1.96843,28.5,78,85.72266,29.2,63
198,1.41797,1.25422,28,91,94.53125,29.8,62
200,1.3084,1.84649,28.9,80,87.22656,30.3,61
202,1.53721,0.60969,28,103,102.48047,30.2,61
204,1.26973,2.05553,28.5,76,84.64844,29.5,62
206,1.4373,1.1497,27.6,93,95.82031,29.1,63
208,1.30518,1.86391,28.5,80,87.01172,29.7,63
210,1.28262,1.98585,28.5,78,85.50781,29.3,62
212,1.41475,1.27164,27.6,90,94.31641,28.9,63
214,1.3084,1.84649,29.3,80,87.22656,30.6,62
216,1.3084,1.84649,29,80,87.22656,30.5,63
218,1.28262,1.98585,28.5,78,85.50781,29.2,60
220,1.3084,1.84649,28.9,80,87.22656,30.2,60
222,1.30518,1.86391,28.5,80,87.01172,29.4,61
224,1.27939,2.00327,28.5,77,85.29297,29.4,63
226,1.27617,2.02069,28,77,85.07812,29.5,60
228,1.3084,1.84649,29,80,87.22656,30.5,59
230,1.27939,2.00327,28,77,85.29297,29.6,63
232,1.28262,1.98585,28.5,74,85.50781,29.2,60
234,1.3084,1.84649,28.9,80,87.22656,30.2,59
236,1.50176,0.80131,28,100,100.11719,30.5,61
238,1.26973,2.05553,28.5,76,84.64844,30,63
240,1.28262,1.98585,28.5,78,85.50781,29.2,59
242,1.43408,1.16712,27.6,93,95.60547,29.2,63
244,1.31484,1.81166,29.3,81,87.65625,30.6,60
246,1.43408,1.16712,28,93,95.60547,30,63
248,1.4373,1.1497,27.6,93,95.82031,29.1,63
250,1.3084,1.84649,29,80,87.22656,30.5,59
252,1.24717,2.17747,28,74,83.14453,29.6,59
254,1.26973,2.05553,28.5,76,84.64844,29.5,62
256,1.63066,0.10452,27.6,113,108.71094,29.6,59
258,1.61455,0.19162,27.6,111,107.63672,29.5,59
260,1.43408,1.16712,27.6,93,95.60547,29.3,59
262,1.27939,2.00327,28.5,77,85.29297,29.4,62
264,1.43408,1.16712,27.6,93,95.60547,29.3,59
266,1.30518,1.86391,28.5,80,87.01172,29.3,59
268,1.65645,0.60969,28,115,110.42969,30.2,61
270,1.47598,0.94067,27.6,97,98.39844,28.8,62
272,1.28262,1.98585,28.5,78,85.50781,29.3,62
274,1.60488,0.24388,27.6,110,106.99219,29.4,62
276,1.51465,0.73163,27.6,101,100.97656,28.8,59
278,1.28262,1.98585,28.5,78,85.50781,29.3,60
280,1.64355,0.60969,28,114,109.57031,30.1,63
282,1.30518,1.86391,28.5,80,87.01172,29.2,59
284,1.24395,2.19489,28,74,82.92969,29.7,59
286,1.61455,0.19162,27.6,111,107.63672,29.5,59
288,1.41475,1.27164,28,91,94.31641,29.8,62
290,1.24717,2.17747,28,74,83.14453,29.5,59
292,1.28262,1.98585,28.5,78,85.50781,29.2,61
294,1.28262,1.98585,28.5,78,85.50781,29.1,63
296,1.60488,0.24388,27.6,110,106.99219,30,62
298,1.46953,0.97551,28,96,97.96875,30,63
300,1.30518,1.86391,28.9,80,87.01172,30.1,60
302,1.24395,2.19489,28,74,82.92969,29.6,61
304,1.24717,2.17747,28.5,74,83.14453,29.1,63
306,1.60811,0.22646,28,110,107.20703,31,63
308,1.26973,2.05553,28.5,76,84.64844,29.2,62
310,1.28262,1.98585,28.5,78,85.50781,29.2,59
312,1.3084,1.84649,29.3,80,87.22656,30.6,63
314,1.27617,2.02069,28,77,85.07812,29.5,60
316,1.4502,1.08003,28,95,96.67969,30,59
318,1.27939,2.00327,28,77,85.29297,29.6,59
320,1.26973,2.05553,28.9,76,84.64844,30.1,59
322,1.45342,1.06261,27.6,95,96.89453,28.8,63
324,1.3084,1.84649,28.9,80,87.22656,30.4,61
326,1.4502,1.08003,27.6,95,96.67969,28.8,60
328,1.30518,1.86391,28.5,80,87.01172,29.2,60
330,1.27617,2.02069,29.3,77,85.07812,30.7,63
332,1.3084,1.84649,28.9,80,87.22656,30.4,62
334,1.24717,2.17747,28.5,74,83.14453,29.2,60
336,1.3084,1.84649,28.5,80,87.22656,29.8,61
338,1.4502,1.08003,27.6,95,96.67969,28.8,63
340,1.24717,2.17747,28.5,74,83.14453,29.3,59
342,1.4368,1.08003,26.7,84,89.375,28.8,62
344,1.24072,2.21231,28,74,82.71484,29.7,62
346,1.63711,0.60969,28,113,109.14062,30.1,61
348,1.30518,1.86391,28.5,80,87.01172,29.4,63
350,1.37285,1.4981,27.6,87,91.52344,28.9,62
352,1.24717,2.17747,28,74,83.14453,29.6,59
354,1.28584,1.96843,28.5,78,85.72266,29.1,59
356,1.23789,2.19489,28,74,82.92969,29.6,59
358,1.62422,0.13936,27.6,112,108.28125,29.5,60
360,1.24072,2.21231,28,74,82.71484,29.7,60
362,1.24395,2.02069,28,76,85.07812,29.4,60
364,1.41475,1.27164,27.6,91,94.31641,28.9,59
366,1.3084,1.84649,28.9,80,87.22656,30.4,61
368,1.28262,1.98585,28.5,78,85.50781,29.3,63
370,1.45664,1.04519,27.6,95,97.10938,28.8,59
372,1.27617,2.02069,28,77,85.07812,29.5,61
374,1.30518,1.86391,28.5,80,87.01172,29.2,59
376,1.24395,2.19489,28,74,82.92969,29.6,61
378,1.61455,0.19162,27.6,111,107.63672,29.5,59
380,1.3084,1.84649,28.9,80,87.22656,30.5,61
382,1.30518,1.86391,28.5,80,87.01172,29.4,61
384,1.41797,1.25422,28,91,94.53125,29.7,60
386,1.28584,1.96843,28.5,78,85.72266,29.1,62
388,1.24717,2.17747,28,74,83.14453,29.6,62
390,1.43408,1.16712,27.6,93,95.60547,29.3,59
392,1.3084,1.84649,28.9,80,87.22656,30.2,60
394,1.56299,0.47033,27.6,106,104.19922,29.4,61
396,1.65645,0.60969,28,115,110.42969,30.2,61
398,1.28584,1.96843,28.5,78,85.72266,29.1,59
400,1.38252,1.44584,27.6,88,92.16797,29,59
402,1.24717,2.17747,28.5,74,83.14453,29.5,61
404,1.27617,2.02069,28,77,85.07812,29.6,63
406,1.3084,1.84649,29.3,80,87.22656,30.6,63
408,1.27939,2.00327,28.5,77,85.29297,29.4,62
410,1.30518,1.86391,28.5,77,87.01172,29.7,60
412,1.3084,1.84649,29.3,80,87.22656,30.6,62
414,1.24717,2.17747,28,74,83.14453,29.6,59
416,1.54688,0.55743,27.6,104,103.125,29.4,63
418,1.28262,1.98585,28.5,78,85.50781,29.1,62
420,1.28262,1.98585,28.5,78,85.50781,29.2,62
422,1.27617,2.02069,28,77,85.07812,29.4,62
424,1.45664,1.04519,27.6,95,97.10938,28.8,59
426,1.46953,0.97551,27.6,96,97.96875,28.8,63
428,1.28262,1.98585,28.5,78,85.50781,29.1,63
430,1.24717,2.17747,28.5,74,83.14453,29.2,60
432,1.47598,0.94067,27.6,97,98.39844,28.8,62
434,1.24395,2.19489,28,74,82.92969,29.6,60
436,1.49854,0.81873,27.6,99,99.90234,29.5,62
438,1.30518,1.86391,28.5,80,87.01172,29.2,59
440,1.28584,1.96843,28.5,78,85.72266,29.1,59
442,1.26973,2.05553,28.9,76,84.64844,30.1,59
444,1.64678,0.60969,28,112,109.78516,30.1,59
446,1.28262,1.98585,28.5,78,85.50781,29.2,63
448,1.40508,1.3239,28,90,93.67188,29.9,63
450,1.27617,2.02069,28,77,85.07812,29.5,60
452,1.26973,2.05553,28.5,76,84.64844,29.3,61
454,1.54688,0.55743,27.6,104,103.125,29.4,63
456,1.46953,0.97551,28,96,97.96875,30,63
458,1.27939,2.00327,28.5,77,85.29297,29.4,60
460,1.28262,1.98585,28.1,78,85.50781,29.5,61
462,1.4373,1.1497,27.6,93,95.82031,29.2,63
464,1.26973,2.05553,28,76,84.64844,29.5,59
466,1.30518,1.86391,28.5,80,87.01172,29.6,61
468,1.41475,1.27164,27.6,91,94.31641,28.9,62
470,1.3084,1.84649,29.2,80,87.22656,30.5,63
472,1.40508,1.3239,28,90,93.67188,29.9,63
474,1.27617,2.02069,28,75,83.54741,29.4,61
476,1.27939,2.00327,28.5,77,85.29297,29.5,61
478,1.24717,2.17747,28.5,74,83.14453,29.2,60
480,1.37607,1.48068,28,87,91.73828,29.8,59
482,1.3084,1.84649,29.3,80,87.22656,30.6,62
484,1.27939,2.00327,28.5,77,85.29297,29.4,63
486,1.49854,0.81873,28,99,99.90234,30.5,61
488,1.4083,1.30648,28,90,93.88672,29.9,62
490,1.28262,1.98585,28.5,78,85.50781,29.2,63
492,1.3084,1.84649,28.5,80,87.22656,29.2,62
494,1.28262,1.98585,28.5,78,85.50781,29.2,62
496,1.3084,1.84649,29.3,80,87.22656,30.7,60
498,1.28262,1.98585,28.5,78,85.50781,29.1,63
500,1.63066,0.10452,27.6,113,108.71094,29.6,59
502,1.4373,1.1497,27.6,93,95.82031,29.2,63
504,1.24717,2.17747,28,74,83.14453,29.5,63
506,1.30518,1.86391,28.5,80,87.01172,29.8,60
508,1.27617,2.02069,28.9,77,85.07812,30.4,63
510,1.27939,2.00327,28.5,77,85.29297,29.2,59
512,1.30518,1.86391,28.5,80,87.01172,29.2,61
514,1.30518,1.86391,28.5,80,87.01172,29.7,61
516,1.28262,1.98585,28.5,78,85.50781,29.2,62
518,1.30518,1.86391,28.5,80,87.01172,29.5,60
520,1.28262,1.98585,28.5,78,85.50781,29.3,60
522,1.3084,1.84649,28.9,80,87.22656,30.3,59
524,1.24072,2.21231,28,74,82.71484,29.7,63
526,1.3084,1.84649,29.3,80,87.22656,30.7,63
528,1.28262,1.98585,28.5,78,85.50781,29.1,63
530,1.24395,2.19489,28,74,82.92969,29.4,61
532,1.28262,1.98585,28.5,78,85.50781,29.1,60
534,1.24717,1.98585,28.5,78,85.50781,29.3,60
536,1.28262,1.98585,28.5,78,85.50781,29.2,59
538,1.26973,2.05553,28.5,76,84.64844,30,63
540,1.26973,2.05553,28,76,84.64844,29.5,59
542,1.55654,0.50517,28,105,103.76953,30,59
544,1.24717,2.17747,28,74,83.14453,29.5,59
546,1.58555,0.3484,27.6,108,105.70312,29.6,60
548,1.3084,1.84649,28.9,80,87.22656,30.2,62
550,1.24717,2.17747,28,74,83.14453,29.6,59
552,1.24395,2.19489,28,74,82.92969,29.6,59
554,1.27617,2.02069,28,77,85.07812,29.5,61
556,1.30518,1.86391,28.5,80,87.01172,29.4,61
558,1.3084,1.84649,29.3,80,87.22656,30.7,60
560,1.28262,1.98585,28.5,78,85.50781,29.1,63
562,1.37285,1.4981,27.6,87,91.52344,28.9,62
564,1.30518,1.86391,28.5,77,87.01172,29.7,60
566,1.28262,1.98585,28.5,78,85.50781,29.3,61
568,1.24395,2.19489,28.5,74,82.92969,29.2,60
570,1.4373,1.1497,27.6,93,95.82031,29.1,63
572,1.3084,1.84649,29.3,80,87.22656,30.6,62
574,1.24072,2.21231,28,74,82.71484,29.7,63
576,1.4792,0.92325,27.6,97,98.61328,28.8,61
578,1.52754,0.66195,28,102,101.83594,30,60
580,1.41475,1.27164,27.6,90,94.31641,28.9,63
582,1.30518,1.86391,28.5,80,87.01172,29.3,61
584,1.28584,1.96843,28.5,78,85.72266,29.2,59
586,1.3084,1.84649,28.9,80,87.22656,30.3,61
588,1.27939,2.00327,29.3,77,85.29297,30.7,62
590,1.44697,1.09745,27.6,94,96.46484,29.4,61
592,1.59844,0.27872,27.6,109,106.5625,29.5,62
594,1.53721,0.60969,28,103,102.48047,30.2,61
596,1.3084,1.84649,28.9,80,87.22656,30.2,61
598,1.27617,2.02069,28,75,83.54741,29.4,61
600,1.43408,1.16712,27.6,93,95.60547,29.2,63
602,1.30518,1.86391,28.5,80,87.01172,29.7,63
604,1.4502,1.08003,27.6,95,96.67969,28.8,60
606,1.43408,1.16712,28,93,95.60547,30,63
608,1.43408,1.16712,27.6,93,95.60547,29.2,63
610,1.28262,1.98585,28.5,78,85.50781,29.2,61
612,1.38252,1.44584,27.6,88,92.16797,28.8,61
614,1.27617,2.02069,29.3,77,85.07812,30.7,63
616,1.27939,2.00327,28.5,77,85.29297,29.2,60
618,1.24395,2.19489,28.5,74,82.92969,29.4,63
620,1.27939,2.00327,28,77,85.29297,29.6,63
622,1.26973,2.05553,28,76,84.65855,29.5,62
624,1.27617,2.02069,28,77,85.07812,29.4,61
626,1.27617,2.02069,29.3,77,85.07812,30.7,63
628,1.27939,2.00327,28.5,77,85.29297,29.5,61
630,1.41797,1.25422,27.6,91,94.53125,29,60
632,1.3084,1.84649,28.9,80,87.22656,30.4,60
634,1.24072,2.21231,28,74,82.71484,29.7,63
636,1.24717,2.17747,28.5,74,83.14453,29.3,62
638,1.41797,1.25422,27.6,91,94.53125,29,63
640,1.27617,1.84649,28.9,80,87.22656,30.4,63
642,1.28262,1.98585,28.5,78,85.50781,29.1,62
644,1.3084,1.84649,29.3,80,87.22656,30.6,63
646,1.27939,2.00327,28.5,77,85.29297,29.2,61
648,1.30518,1.86391,28.5,80,87.01172,29.7,63
650,1.57266,0.41807,27.6,107,104.84375,29.4,59
652,1.48242,0.90583,27.6,98,98.82812,29.4,62
654,1.27939,2.00327,28.5,77,85.29297,29.4,62
656,1.30518,1.86391,28.5,80,87.01172,29.6,60
658,1.38252,1.44584,27.6,88,92.16797,29,62
660,1.4792,0.92325,28,97,98.61328,30.1,63
662,1.31484,1.81166,29.3,81,87.65625,30.7,60
664,1.47598,0.94067,27.6,97,98.39844,28.8,62
666,1.59844,0.27872,28,109,106.5625,30.9,59
668,1.24072,2.21231,28,74,82.71484,29.7,63
670,1.39541,1.37616,28,89,93.02734,30.3,59
672,1.28584,1.96843,28.5,78,85.72266,29.1,62
674,1.24395,2.19489,28.5,74,82.92969,29.4,63
676,1.45664,1.04519,27.6,95,97.10938,28.8,59
678,1.37607,1.48068,28,87,91.73828,29.8,59
680,1.28262,1.98585,28.5,78,85.50781,29.1,62
682,1.41475,1.27164,27.6,91,94.31641,28.9,59
684,1.26973,2.05553,28.5,76,84.64844,29.9,62
686,1.26973,2.05553,28.9,76,84.64844,30.2,63
688,1.3084,1.84649,28.5,80,87.22656,29.8,61
690,1.28584,1.96843,28.5,78,85.72266,29.1,60
692,1.43086,1.18454,27.6,93,95.39062,29.1,62
694,1.24717,2.17747,28,74,83.14453,29.6,59
696,1.28262,1.98585,28.5,78,85.50781,29.2,59
698,1.41797,1.25422,27.6,91,94.53125,29.1,60
700,1.30518,1.86391,28.5,80,87.01172,29.3,60
702,1.4083,1.30648,28,90,93.88672,29.9,62
704,1.27939,2.00327,29.3,77,85.29297,30.6,59
706,1.26973,2.05553,28.5,76,84.64844,29.5,62
708,1.27939,2.00327,28,77,85.29297,29.5,61
710,1.3793,1.46326,28,87,91.95312,29.9,60
712,1.30518,1.86391,28.5,80,87.01172,29.4,61
714,1.43408,1.16712,27.6,93,95.60547,29.2,61
716,1.27617,2.02069,28,77,85.07812,29.4,62
718,1.27617,2.02069,28,75,83.54741,29.4,61
720,1.64355,0.60969,28,114,109.57031,30.1,63
722,1.27617,2.02069,28,77,85.07812,29.6,63
724,1.28262,1.98585,28.5,78,85.50781,29.1,63
726,1.27617,2.02069,29.3,77,85.07812,30.7,63
728,1.60811,0.22646,27.6,110,107.20703,29.8,60
730,1.24072,2.21231,28,74,82.71484,29.7,63
732,1.49854,0.81873,27.6,99,99.90234,29.5,62
734,1.27939,2.00327,28.5,77,85.29297,29.4,61
736,1.41475,1.27164,27.6,91,94.31641,28.8,60
738,1.60811,0.22646,27.6,110,107.20703,29.8,60
740,1.27617,2.02069,28,77,85.07812,29.4,62
742,1.40186,1.34132,28,90,93.45703,29.9,61
744,1.30518,1.86391,28.5,80,87.01172,29.5,60
746,1.63066,0.10452,27.6,113,108.71094,29.6,59
748,1.57266,0.41807,27.6,107,104.84375,29.4,59
750,1.28262,1.98585,28.5,78,85.50781,29.2,62
752,1.28584,1.96843,28.5,78,85.72266,29.1,62
754,1.24717,2.17747,28,74,83.14453,29.6,59
756,1.27939,2.00327,28.5,77,85.29297,29.2,61
758,1.27617,2.02069,28,77,85.07812,29.5,59
760,1.24717,2.17747,28.5,74,83.14453,29.4,59
762,1.28584,1.96843,28.5,78,85.72266,29.2,62
764,1.3084,1.84649,29.3,80,87.22656,30.7,63
766,1.27617,2.02069,28.9,77,85.07812,30.4,59
768,1.37607,1.48068,28,87,91.73828,29.8,59
770,1.27617,2.02069,28,77,85.07812,29.4,61
772,1.3084,1.84649,28.5,80,87.22656,29.2,62
774,1.24072,2.21231,28,74,82.71484,29.7,60
776,1.26973,2.05553,28.5,76,84.64844,29.2,63
778,1.30518,1.86391,28.5,80,87.01172,29.8,60
780,1.46953,0.97551,27.6,96,97.96875,28.8,63
782,1.59844,0.27872,27.6,109,106.5625,29.5,62
784,1.27617,2.02069,28,77,85.07812,29.5,59
786,1.4373,1.1497,27.6,93,95.82031,29.1,63
788,1.30518,1.86391,28.5,80,87.01172,29.7,63
790,1.28262,1.98585,28.5,78,85.50781,29.2,63
792,1.27939,2.00327,28.5,77,85.29297,29.2,60
794,1.24717,2.17747,28,74,83.14453,29.6,59
796,1.60811,0.22646,28,110,107.20703,31,63
798,1.3084,1.84649,28.5,80,87.22656,29.2,62
800,1.4373,1.1497,27.6,93,95.82031,29.1,63
802,1.60811,0.22646,27.6,110,107.20703,29.8,60
804,1.27617,2.02069,28.9,77,85.07812,30.5,60
806,1.40508,1.3239,28,90,93.67188,29.9,63
808,1.52109,0.69679,27.6,102,101.40625,29.5,62
810,1.28262,1.98585,28.5,78,85.50781,29.2,59
812,1.27939,2.00327,29.3,77,85.29297,30.6,59
814,1.3921,0.83615,27.6,99,99.6875,28.8,62
816,1.24717,2.17747,28.5,74,83.14453,29.3,62
818,1.40508,1.3239,28,90,93.67188,29.9,63
820,1.24717,2.17747,28,74,83.14453,29.6,62
822,1.44697,1.09745,27.6,94,96.46484,29.4,61
824,1.43408,1.16712,27.6,93,95.60547,29.2,63
826,1.2375,2.22973,28,73,82.5,29.7,63
828,1.28584,1.96843,28.5,78,85.72266,29.1,61
830,1.28262,1.98585,28.5,78,85.50781,29.3,62
832,1.28262,1.98585,28.5,74,85.50781,29.2,60
834,1.3084,1.84649,28.9,80,87.22656,30.3,61
836,1.24717,2.17747,28.5,74,83.14453,29.4,59
838,1.41797,1.25422,27.6,91,94.53125,29,60
840,1.28262,1.98585,28.5,78,85.50781,29.3,60
842,1.28262,1.98585,28.5,78,85.50781,29.2,62
844,1.36854,2.40393,28,70,80.35156,29.6,63
846,1.24717,2.17747,28,74,83.14453,29.6,62
848,1.4502,1.08003,27.6,95,96.67969,28.8,60
850,1.28262,1.98585,28.5,78,85.50781,29.1,62
852,1.3084,1.84649,28.9,80,87.22656,30.5,61
854,1.47598,0.94067,28,97,98.39844,30,62
856,1.24395,2.19489,28.5,74,82.92969,29.4,61
858,1.24717,2.17747,28.5,74,83.14453,29.1,63
860,1.61455,0.19162,27.6,111,107.63672,29.5,59
862,1.24717,2.17747,28.5,74,83.14453,29.3,62
864,1.27617,2.02069,28.9,77,85.07812,30.4,63
866,1.38252,1.44584,27.6,88,92.16797,29,59
868,1.41797,1.25422,27.6,91,94.53125,29.1,60
870,1.27617,2.02069,28,77,85.07812,29.4,60
872,1.61777,0.1742,28,111,107.85156,30.8,62
874,1.24717,2.17747,28,74,83.14453,29.6,59
876,1.59844,0.27872,28,109,106.5625,30.9,59
878,1.27617,2.02069,28,77,85.07812,29.4,61
880,1.24717,2.17747,28.5,74,83.14453,29.2,60
882,1.47598,0.94067,27.6,97,98.39844,28.8,62
884,1.4368,1.08003,26.7,84,89.375,28.8,62
886,1.28262,1.98585,28.5,78,85.50781,29.1,63
888,1.24072,2.21231,28,74,82.71484,29.7,60
890,1.26973,2.05553,28.9,76,84.64844,30.1,59
892,1.24717,2.17747,28.5,74,83.14453,29.2,60
894,1.31484,1.81166,29.3,81,87.65625,30.6,60
896,1.27939,2.00327,28.5,77,85.29297,29.2,60
898,1.26973,2.05553,28,76,84.64844,29.5,63
900,1.60488,0.24388,27.6,110,106.99219,29.4,62
902,1.27617,2.02069,28,77,85.07812,29.4,60
904,1.3084,1.84649,28.9,80,87.22656,30.3,61
906,1.27939,2.00327,28.5,77,85.29297,29.5,61
908,1.27617,2.02069,28.5,77,85.07812,29.6,61
910,1.58877,0.33098,28,108,105.91797,30,62
912,1.24717,2.17747,28.5,74,83.14453,29.3,61
914,1.3084,1.84649,28.9,80,87.22656,30.2,60
916,1.41475,1.27164,27.6,91,94.31641,28.9,59
918,1.28262,1.98585,28.5,78,85.50781,29.1,62
920,1.21494,2.35167,28,71,80.99609,29.5,63
922,1.34385,1.65488,26.7,84,91.09375,28.6,63
924,1.30518,1.86391,28.5,80,87.01172,29.7,61
926,1.28262,1.98585,28.1,78,85.50781,29.6,61
928,1.49209,0.85357,27.6,99,99.47266,29.4,61
930,1.27617,2.02069,28,75,83.54741,29.4,61
932,1.49209,0.85357,27.6,99,99.47266,29.4,61
934,1.3084,1.84649,28.9,80,87.22656,30.3,60
936,1.3084,1.84649,28.9,80,87.22656,30.3,62
938,1.38252,1.44584,28,88,92.16797,29.8,62
940,1.28262,1.98585,28.5,78,85.50781,29.3,62
942,1.28262,1.98585,28.5,78,85.50781,29.1,62
944,1.24717,2.17747,28,74,83.14453,29.5,63
946,1.4502,1.08003,27.6,95,96.67969,28.8,60
948,1.28262,1.98585,28.5,78,85.50781,29.3,60
950,1.28584,1.96843,28.5,78,85.72266,29.2,62
952,1.4792,0.92325,27.6,97,98.61328,28.8,61
954,1.21172,2.36909,28,71,80.78125,29.6,59
956,1.65645,0.60969,28,115,110.42969,30.2,61
958,1.28262,1.98585,28.5,78,85.50781,29.2,62
960,1.46309,1.01035,28,96,97.53906,30.7,62
962,1.60488,0.24388,27.6,110,106.99219,30.3,60
964,1.52109,0.69679,27.6,102,101.40625,29.5,62
966,1.24395,2.19489,28,74,82.92969,29.6,59
968,1.24717,2.17747,28,74,83.14453,29.5,59
970,1.28262,1.98585,28.5,78,85.50781,29.2,61
972,1.49854,0.81873,27.6,99,99.90234,29.5,62
974,1.30518,1.86391,28.5,80,87.01172,30,60
976,1.46953,0.97551,27.6,96,97.96875,28.8,63
978,1.24395,2.02069,28,76,85.07812,29.4,63
980,1.27939,2.00327,28.5,77,85.29297,29.5,61
982,1.3084,1.84649,28.9,80,87.22656,30.3,61
